level_0,index,ISO Code,dt,CO2,population,delta,AverageTemperature,footprint
7832,7832,POL,1962,7.1536051602685715,30308500.0,-1.14033,6.986750000000002,119670056.609324
7833,7833,POL,1963,7.528621320656422,30712000.0,-1.392,6.735083333333335,125961307.753725
7834,7834,POL,1964,7.80729158671717,31139450.0,-0.87367,7.253416666666666,127798453.04556899
7835,7835,POL,1965,7.86205117196879,31444950.0,-1.68517,6.441916666666668,133829615.362081
7836,7836,POL,1966,7.975704744168429,31681000.0,0.03658,8.163666666666668,137911600.825109
7837,7837,POL,1967,8.105834013684554,31987155.0,0.41442,8.541500000000001,143115516.298013
7838,7838,POL,1968,8.548589913717919,32294655.0,-0.20117,7.925916666666668,149987451.412623
7839,7839,POL,1969,9.022079801402837,32548300.0,-1.47125,6.655833333333334,158154347.830179
7840,7840,POL,1970,9.320318329185074,32664300.0,-1.3055,6.821583333333336,163374804.509624
7841,7841,POL,1971,9.554993853615386,32783500.0,-0.26192,7.865166666666667,168848819.934807
7842,7842,POL,1972,9.981742697541874,33055650.0,-0.35183,7.77525,176344804.800494
7843,7843,POL,1973,10.076631761658653,33357200.0,-0.21358,7.9135,184338749.423355
7844,7844,POL,1974,10.29951121620692,33678899.0,0.37083,8.497916666666667,190599930.08271998
7845,7845,POL,1975,11.040931202548602,34015199.0,0.75567,8.88275,194832732.908798
7846,7846,POL,1976,11.614626895212815,34356300.0,-0.984,7.143083333333334,205606951.436576
7847,7847,POL,1977,12.07944359963735,34689050.0,0.00825,8.135333333333334,205265558.908413
7848,7848,POL,1978,12.356628829478115,34965600.0,-1.00783,7.119250000000001,215400721.59526798
7849,7849,POL,1979,12.55388633945199,35247217.0,-0.92425,7.202833333333333,215827709.23040602
7850,7850,POL,1980,13.059367462047582,35574150.0,-1.43667,6.690416666666668,216009691.268848
7851,7851,POL,1981,11.422797086693134,35898587.0,-0.28292,7.844166666666665,206750125.29391202
7852,7852,POL,1982,11.653476143471568,36230481.0,0.28642,8.4135,201735216.92996
7853,7853,POL,1983,11.54822290984356,36571808.0,0.787,8.914083333333336,198490835.389144
7854,7854,POL,1984,11.757330709887407,36904134.0,-0.22175,7.905333333333332,205508021.04398102
7855,7855,POL,1985,11.985948185152445,37201885.0,-1.33492,6.792166666666668,212363773.420673
7856,7856,POL,1986,12.104018171236588,37456119.0,-0.668,7.459083333333332,217996872.32254
7857,7857,POL,1987,12.354060344782958,37668045.0,-1.55233,6.574749999999999,224986939.382852
7858,7858,POL,1988,11.790691913415772,37824487.0,0.15333,8.280416666666666,221818614.86661097
7859,7859,POL,1989,11.163613984041582,37961529.0,1.29633,9.423416666666666,212544798.652977
7860,7860,POL,1990,9.667172140419474,38110782.0,1.10458,9.231666666666667,169655852.07489198
7861,7861,POL,1991,9.455665482836421,38246193.0,-0.18242,7.9446666666666665,167670433.098033
7862,7862,POL,1992,9.24691531703682,38363667.0,0.68642,8.8135,158006383.686016
7863,7863,POL,1993,9.18461204020404,38461408.0,-0.296,7.831083333333333,169130981.79313302
7864,7864,POL,1994,8.664998583906474,38542652.0,0.79392,8.921,161512435.120531
7865,7865,POL,1995,8.918615723208484,38594998.0,0.13517,8.262250000000002,172174218.878743
7866,7866,POL,1996,9.210609907682636,38624370.0,-1.35858,6.7685,182210153.624927
7867,7867,POL,1997,9.043385426935192,38649660.0,-0.14642,7.980666666666667,176556614.405512
7868,7868,POL,1998,8.417027478720811,38663481.0,0.18808,8.315166666666666,171737459.06913
7869,7869,POL,1999,8.166558532401389,38660271.0,0.90792,9.034999999999998,167151157.913105
7870,7870,POL,2000,7.8227983287116745,38258629.0,1.49508,9.622166666666667,160855378.143684
7871,7871,POL,2001,7.8771122238933,38248076.0,0.20675,8.333833333333333,162977445.630866
7872,7872,POL,2002,7.712040983967613,38230364.0,1.04408,9.171166666666666,159731059.957437
7873,7873,POL,2003,7.911421984333287,38204570.0,0.258,8.385083333333334,159247101.749835
7874,7874,POL,2004,7.972715809991362,38182222.0,0.26342,8.3905,171384050.741846
7875,7875,POL,2005,7.927026686050692,38165445.0,0.29142,8.4185,167563595.23581102
7876,7876,POL,2006,8.362097462572494,38141267.0,0.67283,8.799916666666665,171413028.796775
7877,7877,POL,2007,8.244183742316483,38120560.0,1.291,9.418083333333334,187324069.221297
7878,7878,POL,2008,8.258160053941484,38125759.0,1.34208,9.469166666666666,186106263.029973
7879,7879,POL,2009,7.800914341659509,38151603.0,0.52583,8.652916666666666,177067801.65233
7880,7880,POL,2010,8.31337682505654,38042794.0,-0.50567,7.621416666666665,183697488.46053898
7881,7881,POL,2011,8.328175874606625,38063255.0,0.82458,8.951666666666666,182067043.22163302
7882,7882,POL,2012,7.879830063522833,38063164.0,0.41067,8.53775,171706310.536453
7883,7883,POL,2013,7.9462825060102205,38040196.0,1.13079,9.257875,164997714.908171
7884,7884,PRI,1960,,2358000.0,0.95708,26.065416666666664,
7885,7885,PRI,1961,,2399722.0,0.57875,25.687083333333334,
7886,7886,PRI,1962,,2450322.0,0.54875,25.65708333333333,
7887,7887,PRI,1963,,2504530.0,0.82892,25.93725,
7888,7888,PRI,1964,,2554066.0,0.68458,25.79291666666667,
7889,7889,PRI,1965,,2594000.0,0.2685,25.376833333333334,
7890,7890,PRI,1966,,2624995.0,0.518,25.626333333333324,
7891,7891,PRI,1967,,2645674.0,0.24592,25.35425,
7892,7892,PRI,1968,,2662064.0,0.31067,25.419,
7893,7893,PRI,1969,,2684150.0,0.887,25.99533333333333,
7894,7894,PRI,1970,,2718000.0,0.58917,25.697499999999994,
7895,7895,PRI,1971,,2762190.0,0.25358,25.361916666666666,
7896,7896,PRI,1972,,2817256.0,0.46217,25.5705,
7897,7897,PRI,1973,,2878786.0,0.60808,25.716416666666664,
7898,7898,PRI,1974,,2939299.0,0.17125,25.27958333333333,
7899,7899,PRI,1975,,2994000.0,0.23858,25.34691666666667,
7900,7900,PRI,1976,,3043854.0,0.17683,25.285166666666665,
7901,7901,PRI,1977,,3088690.0,0.66967,25.778,
7902,7902,PRI,1978,,3129421.0,0.73142,25.83975,
7903,7903,PRI,1979,,3168088.0,0.62992,25.73825,
7904,7904,PRI,1980,,3206000.0,1.09142,26.19975,
7905,7905,PRI,1981,,3242552.0,1.036,26.14433333333334,
7906,7906,PRI,1982,,3277453.0,0.64133,25.74966666666667,
7907,7907,PRI,1983,,3311138.0,1.08575,26.19408333333333,
7908,7908,PRI,1984,,3344190.0,0.53592,25.64425000000001,
7909,7909,PRI,1985,,3377000.0,0.47875,25.587083333333336,
7910,7910,PRI,1986,,3409554.0,0.58625,25.694583333333334,
7911,7911,PRI,1987,,3441850.0,1.185,26.29333333333333,
7912,7912,PRI,1988,,3473898.0,0.85308,25.961416666666665,
7913,7913,PRI,1989,,3505650.0,0.50908,25.61741666666667,
7914,7914,PRI,1990,,3537000.0,0.83142,25.939750000000004,
7915,7915,PRI,1991,,3562110.0,0.77133,25.879666666666665,
7916,7916,PRI,1992,,3585176.0,0.79083,25.899166666666666,
7917,7917,PRI,1993,,3615497.0,0.9065,26.01483333333334,
7918,7918,PRI,1994,,3649237.0,1.02175,26.13008333333333,
7919,7919,PRI,1995,,3683103.0,1.14825,26.25658333333333,
7920,7920,PRI,1996,,3724655.0,0.75017,25.8585,
7921,7921,PRI,1997,,3759430.0,1.20767,26.316000000000006,
7922,7922,PRI,1998,,3781101.0,1.52475,26.63308333333333,
7923,7923,PRI,1999,,3800081.0,0.94425,26.05258333333333,
7924,7924,PRI,2000,,3810605.0,0.67817,25.786500000000004,
7925,7925,PRI,2001,,3818774.0,1.16192,26.27025,
7926,7926,PRI,2002,,3823701.0,1.37367,26.482,
7927,7927,PRI,2003,,3826095.0,1.40233,26.510666666666665,
7928,7928,PRI,2004,,3826878.0,0.99117,26.099500000000006,
7929,7929,PRI,2005,,3821362.0,1.32133,26.429666666666673,
7930,7930,PRI,2006,,3805214.0,1.34392,26.45225,
7931,7931,PRI,2007,,3782995.0,1.5095,26.617833333333333,
7932,7932,PRI,2008,,3760866.0,0.99,26.09833333333333,
7933,7933,PRI,2009,,3740410.0,1.22967,26.338,
7934,7934,PRI,2010,,3721525.0,1.52992,26.63825,
7935,7935,PRI,2011,,3678732.0,1.1125,26.22083333333333,
7936,7936,PRI,2012,,3634488.0,1.36125,26.469583333333336,
7937,7937,PRI,2013,,3593077.0,1.17489,26.283222222222218,
7938,7938,PRK,1960,,11424176.0,0.26233,7.4878333333333345,
7939,7939,PRK,1961,,11665595.0,0.4755,7.7010000000000005,
7940,7940,PRK,1962,,11871712.0,-0.23508,6.9904166666666665,
7941,7941,PRK,1963,,12065468.0,-0.52892,6.696583333333334,
7942,7942,PRK,1964,,12282419.0,-0.16225,7.063250000000001,
7943,7943,PRK,1965,,12547525.0,-0.65933,6.5661666666666685,
7944,7944,PRK,1966,,12864954.0,-0.52317,6.702333333333333,
7945,7945,PRK,1967,,13222694.0,-0.37833,6.847166666666666,
7946,7946,PRK,1968,,13609982.0,-0.23417,6.9913333333333325,
7947,7947,PRK,1969,,14010339.0,-1.10242,6.123083333333333,
7948,7948,PRK,1970,,14410400.0,-0.61858,6.606916666666668,
7949,7949,PRK,1971,,14809521.0,-0.52242,6.703083333333333,
7950,7950,PRK,1972,,15207771.0,-0.2635,6.962000000000002,
7951,7951,PRK,1973,,15593351.0,0.06458,7.290083333333333,
7952,7952,PRK,1974,,15952078.0,-0.75,6.4754999999999985,
7953,7953,PRK,1975,,16274740.0,0.48525,7.71075,
7954,7954,PRK,1976,,16554746.0,-0.59533,6.630166666666668,
7955,7955,PRK,1977,,16796578.0,0.02067,7.246166666666667,
7956,7956,PRK,1978,,17015983.0,0.18608,7.411583333333334,
7957,7957,PRK,1979,,17235666.0,0.39217,7.617666666666667,
7958,7958,PRK,1980,,17472140.0,-0.833,6.392499999999999,
7959,7959,PRK,1981,,17731230.0,-0.62183,6.603666666666666,
7960,7960,PRK,1982,,18008564.0,0.37075,7.596249999999998,
7961,7961,PRK,1983,,18298214.0,0.16208,7.3875833333333345,
7962,7962,PRK,1984,,18590138.0,-0.54733,6.678166666666666,
7963,7963,PRK,1985,,18877238.0,-0.48775,6.7377499999999975,
7964,7964,PRK,1986,,19156795.0,-0.64367,6.581833333333333,
7965,7965,PRK,1987,,19431986.0,-0.10858,7.1169166666666674,
7966,7966,PRK,1988,,19708323.0,0.13,7.3554999999999975,
7967,7967,PRK,1989,,19993755.0,0.97833,8.203833333333334,
7968,7968,PRK,1990,,20293054.0,0.95358,8.179083333333333,
7969,7969,PRK,1991,,20609150.0,0.3115,7.537000000000003,
7970,7970,PRK,1992,,20937404.0,0.37683,7.602333333333332,
7971,7971,PRK,1993,,21265834.0,0.04858,7.274083333333333,
7972,7972,PRK,1994,,21577982.0,1.04992,8.275416666666667,
7973,7973,PRK,1995,,21862299.0,0.28692,7.512416666666668,
7974,7974,PRK,1996,,22113548.0,0.04058,7.266083333333333,
7975,7975,PRK,1997,,22335638.0,0.64483,7.870333333333334,
7976,7976,PRK,1998,2.623174895205006,22537336.0,1.52583,8.751333333333331,
7977,7977,PRK,1999,2.8388135044079963,22731985.0,1.05517,8.280666666666667,
7978,7978,PRK,2000,3.038151299169286,22929075.0,0.2995,7.525000000000001,
7979,7979,PRK,2001,3.1223337905680535,23131810.0,0.50158,7.727083333333333,
7980,7980,PRK,2002,2.9663869510835754,23336681.0,0.70025,7.925750000000002,
7981,7981,PRK,2003,3.0057555821219157,23538540.0,0.82883,8.054333333333332,
7982,7982,PRK,2004,3.0492530436168526,23729498.0,1.2185,8.443999999999999,
7983,7983,PRK,2005,3.1615074894682587,23904167.0,0.083,7.308500000000001,
7984,7984,PRK,2006,3.196057810664244,24061097.0,0.71483,7.940333333333335,
7985,7985,PRK,2007,2.653668474561453,24203289.0,1.28567,8.511166666666666,
7986,7986,PRK,2008,2.9230342813640813,24335146.0,1.07442,8.299916666666666,
7987,7987,PRK,2009,2.8891672046555494,24463021.0,0.56425,7.789749999999999,
7988,7988,PRK,2010,2.702279506102877,24591599.0,0.13642,7.361916666666665,
7989,7989,PRK,2011,1.942943693988318,24722298.0,0.14817,7.373666666666666,
7990,7990,PRK,2012,1.9738094025299877,24854034.0,-0.11158,7.1139166666666656,
7991,7991,PRK,2013,1.4412060589508293,24985976.0,1.266,8.4915,
7992,7992,PRT,1960,0.9285780894307291,8857716.0,-0.24408,14.821999999999996,
7993,7993,PRT,1961,1.0180503187478191,8929316.0,0.63408,15.700166666666664,19927775.4266353
7994,7994,PRT,1962,1.034377864761838,8993985.0,-0.13508,14.931,20569746.958742
7995,7995,PRT,1963,1.1102086241349316,9030355.0,-0.4415,14.624583333333335,22169640.9531185
7996,7996,PRT,1964,1.21998414009838,9035365.0,0.05342,15.119499999999995,21111807.549340602
7997,7997,PRT,1965,1.2889479968817352,8998595.0,-0.34842,14.717666666666668,22490507.820112802
7998,7998,PRT,1966,1.3270358605261008,8930990.0,-0.07083,14.99525,21410854.1322315
7999,7999,PRT,1967,1.3982872313094117,8874520.0,-0.36642,14.699666666666669,24604808.513763897
8000,8000,PRT,1968,1.4723357833568151,8836650.0,-0.13817,14.927916666666668,23135415.522723604
8001,8001,PRT,1969,1.6685872611603154,8757705.0,-0.65308,14.412999999999998,22827819.043722197
8002,8002,PRT,1970,1.7577914045973062,8680431.0,-0.30683,14.75925,23900196.6375704
8003,8003,PRT,1971,1.8980357613056174,8643756.0,-0.78908,14.277,25364747.685964003
8004,8004,PRT,1972,2.126159183262016,8630430.0,-1.18808,13.878,25741971.6611613
8005,8005,PRT,1973,2.317068608031877,8633100.0,-0.4515,14.614583333333336,26789154.884786103
8006,8006,PRT,1974,2.366234786874891,8754365.0,-0.68283,14.38325,28564846.123216998
8007,8007,PRT,1975,2.3485652891580444,9093470.0,-0.58867,14.477416666666665,25816962.2900192
8008,8008,PRT,1976,2.3967678907545156,9355810.0,-0.47525,14.590833333333334,27751669.54512
8009,8009,PRT,1977,2.4036428917026016,9455675.0,-0.47842,14.587666666666667,26426930.712963
8010,8010,PRT,1978,2.379382627573039,9558250.0,-0.23942,14.826666666666664,26477520.282484602
8011,8011,PRT,1979,2.5908555453142004,9661265.0,-0.314,14.752083333333333,26306640.0785719
8012,8012,PRT,1980,2.763116005304766,9766312.0,-0.22467,14.841416666666667,27268928.020179898
8013,8013,PRT,1981,2.763828493968651,9851362.0,0.42942,15.4955,27543968.0464073
8014,8014,PRT,1982,2.9515740426206376,9911771.0,0.00583,15.071916666666667,28458075.1857683
8015,8015,PRT,1983,3.030710900378746,9957865.0,0.00392,15.070000000000002,25791615.028625302
8016,8016,PRT,1984,2.9075597685207786,9996232.0,-0.46183,14.60425,26062420.607843105
8017,8017,PRT,1985,2.734259393294613,10023613.0,0.08833,15.154416666666664,27461827.983391896
8018,8018,PRT,1986,3.0420861352448894,10032734.0,-0.33608,14.73,33264478.860816304
8019,8019,PRT,1987,3.1441777198894005,10030031.0,0.5395,15.60558333333333,35962280.8402172
8020,8020,PRT,1988,3.286155149751338,10019610.0,0.03333,15.099416666666665,37333599.677257106
8021,8021,PRT,1989,4.1189151424287855,10005000.0,0.996,16.062083333333334,40118994.1554301
8022,8022,PRT,1990,4.2391989236336425,9983218.0,0.67667,15.74275,42107186.3530623
8023,8023,PRT,1991,4.416863557938141,9960235.0,0.16675,15.232833333333332,43067515.323293
8024,8024,PRT,1992,4.851017443466934,9952494.0,0.04525,15.111333333333334,44321954.1568179
8025,8025,PRT,1993,4.709295486305374,9964675.0,-0.54592,14.520166666666665,44112933.748816
8026,8026,PRT,1994,4.770042511028097,9991525.0,0.24675,15.312833333333336,45674429.202146396
8027,8027,PRT,1995,5.17342953086002,10026176.0,1.28133,16.34741666666667,47471649.4428992
8028,8028,PRT,1996,5.026484643944299,10063945.0,0.23025,15.296333333333335,43456315.0256854
8029,8029,PRT,1997,5.250035785025528,10108977.0,1.2015,16.267583333333334,44380612.6135169
8030,8030,PRT,1998,5.69059779949127,10160196.0,0.57892,15.645,47792983.0776701
8031,8031,PRT,1999,6.305207231908778,10217828.0,0.213,15.27908333333333,50248377.2575738
8032,8032,PRT,2000,6.096403385145314,10289898.0,0.32692,15.393,51823983.4247562
8033,8033,PRT,2001,6.056037979210482,10362722.0,0.34167,15.40775,50042545.3387712
8034,8034,PRT,2002,6.410086691169773,10419631.0,0.39708,15.463166666666664,50169501.1518161
8035,8035,PRT,2003,5.853135645021557,10458821.0,0.74975,15.81583333333333,47310688.6010385
8036,8036,PRT,2004,6.023137849691063,10483861.0,0.39775,15.463833333333335,50435913.1037538
8037,8037,PRT,2005,6.215165476091868,10503330.0,0.47083,15.536916666666665,51304139.5713444
8038,8038,PRT,2006,5.6847050755501085,10522288.0,0.9365,16.002583333333334,49916454.370865
8039,8039,PRT,2007,5.705207852364857,10542964.0,0.175,15.241083333333336,50330081.2966751
8040,8040,PRT,2008,5.2684022061763125,10558177.0,0.20392,15.269999999999998,49003090.2794128
8041,8041,PRT,2009,5.126323977855552,10568247.0,0.91742,15.983499999999998,47930963.641945206
8042,8042,PRT,2010,4.552752645865452,10573100.0,0.61817,15.68425,49174844.1269015
8043,8043,PRT,2011,4.5108272176525634,10557560.0,1.00033,16.066416666666665,44559792.6361878
8044,8044,PRT,2012,4.376053130222379,10514844.0,0.32608,15.392166666666665,41338022.318408795
8045,8045,PRT,2013,4.344029311595398,10457295.0,0.82317,15.88925,40486481.8876344
8046,8046,PRY,1960,0.15994797346121,1902875.0,-0.36117,23.07283333333333,
8047,8047,PRY,1961,0.18585357912240036,1953328.0,0.57942,24.01341666666667,7324177.93633421
8048,8048,PRY,1962,0.19566237495243943,2005337.0,-0.53792,22.89608333333333,7250047.73646563
8049,8049,PRY,1963,0.19947593756905943,2058915.0,0.897,24.331000000000003,7504418.22481294
8050,8050,PRY,1964,0.20467670563527182,2114095.0,-0.336,23.098000000000006,7261524.58793947
8051,8051,PRY,1965,0.25337896196851106,2170859.0,0.04367,23.47766666666667,7398674.30043192
8052,8052,PRY,1966,0.23027968364241833,2229376.0,0.10808,23.542083333333334,7502574.47516139
8053,8053,PRY,1967,0.2130131176782487,2289582.0,0.48908,23.923083333333334,7601438.39073358
8054,8054,PRY,1968,0.25113222547440317,2350901.0,0.07333,23.50733333333333,7406933.02866485
8055,8055,PRY,1969,0.21583409531594164,2412566.0,0.25533,23.68933333333333,7342287.62547093
8056,8056,PRY,1970,0.30087676114119605,2474106.0,0.31658,23.75058333333333,7579469.44984017
8057,8057,PRY,1971,0.25021742483017195,2535359.0,-0.45467,22.97933333333333,8048662.64758138
8058,8058,PRY,1972,0.2753703780010236,2596739.0,0.34825,23.78225,7929770.350088901
8059,8059,PRY,1973,0.3268334857665485,2659088.0,0.1545,23.5885,8388853.70092842
8060,8060,PRY,1974,0.35006864271019555,2723523.0,-0.22183,23.21216666666667,9314569.14681861
8061,8061,PRY,1975,0.30087941003854585,2790962.0,-0.02533,23.408666666666665,9487062.96536586
8062,8062,PRY,1976,0.3613715634818655,2861581.0,-0.46967,22.96433333333333,10599042.4148644
8063,8063,PRY,1977,0.39476114636119747,2935375.0,0.71625,24.15025,11372786.6510944
8064,8064,PRY,1978,0.4844171375142764,3012829.0,0.6475,24.081500000000005,11914871.312347999
8065,8065,PRY,1979,0.4301595549755985,3094482.0,-0.02617,23.40783333333333,12546734.2613086
8066,8066,PRY,1980,0.46923691218406416,3180630.0,0.16625,23.600249999999992,13071584.935803501
8067,8067,PRY,1981,0.42482399274206956,3271456.0,0.2575,23.6915,14161484.045593802
8068,8068,PRY,1982,0.4062682391966778,3366719.0,0.37625,23.81025000000001,14042414.0081384
8069,8069,PRY,1983,0.4084092731447031,3465793.0,-0.23433,23.19966666666667,14191805.893935999
8070,8070,PRY,1984,0.41934977543282154,3567752.0,0.239,23.673,14841041.9789482
8071,8071,PRY,1985,0.4224440373808563,3671826.0,0.57992,24.013916666666667,17589505.957223598
8072,8072,PRY,1986,0.4406888415181153,3777763.0,0.68075,24.11475,16877740.513674803
8073,8073,PRY,1987,0.4869909065546312,3885436.0,0.08842,23.52241666666667,18612452.0526135
8074,8074,PRY,1988,0.5416501536803034,3994331.0,0.10992,23.543916666666664,19265457.729344603
8075,8075,PRY,1989,0.5468451923055837,4103911.0,-0.06167,23.37233333333333,18532372.3232749
8076,8076,PRY,1990,0.5134462432678603,4213742.0,0.16542,23.599416666666666,18398727.188376002
8077,8077,PRY,1991,0.49363673581732936,4323410.0,0.68167,24.11566666666667,19328609.9286682
8078,8078,PRY,1992,0.5708054799563972,4432736.0,-0.34325,23.09075,20293695.668130103
8079,8079,PRY,1993,0.6313641289486212,4541902.0,0.30025,23.73425,21503439.1281252
8080,8080,PRY,1994,0.737937210089815,4651225.0,1.03692,24.47091666666667,23550549.1169857
8081,8081,PRY,1995,0.832630097566611,4760850.0,0.52975,23.96375,26148273.5216698
8082,8082,PRY,1996,0.7701861377454629,4870694.0,-0.01917,23.41483333333333,25547319.9783371
8083,8083,PRY,1997,0.8423209320480674,4980344.0,0.97342,24.407416666666666,25151250.5606815
8084,8084,PRY,1998,0.884810711078712,5089310.0,-0.01675,23.41725,24936633.9799506
8085,8085,PRY,1999,0.8664865477491838,5196937.0,0.26358,23.697583333333334,25953484.626827102
8086,8086,PRY,2000,0.6956837082995455,5302700.0,0.19208,23.626083333333334,25340373.340745397
8087,8087,PRY,2001,0.706728265179898,5406624.0,0.85425,24.28825,25454827.729166698
8088,8088,PRY,2002,0.7076232102793245,5508611.0,1.325,24.759,25425950.1567998
8089,8089,PRY,2003,0.725821378578625,5607950.0,0.82983,24.26383333333333,25268579.6076653
8090,8090,PRY,2004,0.7168463148741001,5703740.0,0.3705,23.8045,23070233.4374125
8091,8091,PRY,2005,0.6612059299862962,5795494.0,0.38608,23.82008333333333,20332295.9055469
8092,8092,PRY,2006,0.6775738951342185,5882796.0,0.94258,24.37658333333333,20451669.1076621
8093,8093,PRY,2007,0.6933063634408672,5966159.0,0.29267,23.726666666666667,22229517.412456896
8094,8094,PRY,2008,0.7361752716211709,6047117.0,0.38433,23.81833333333333,22342984.6719543
8095,8095,PRY,2009,0.7444303756774209,6127837.0,0.75458,24.188583333333334,21158214.1476113
8096,8096,PRY,2010,0.8208101384294729,6209877.0,0.18142,23.61541666666667,24065822.7876804
8097,8097,PRY,2011,0.8454083974614314,6293783.0,0.5575,23.9915,25992508.9645044
8098,8098,PRY,2012,0.8283376068449758,6379219.0,1.03175,24.46575,24434526.2450085
8099,8099,PRY,2013,0.8405061137626938,6465740.0,-0.61625,22.81775,25936804.8263947
8100,8100,PSE,1960,,,0.20408,23.52008333333333,
8101,8101,PSE,1961,,,0.03758,23.35358333333333,
8102,8102,PSE,1962,,,0.30558,23.62158333333333,
8103,8103,PSE,1963,,,0.12583,23.44183333333333,
8104,8104,PSE,1964,,,-0.04875,23.267250000000004,
8105,8105,PSE,1965,,,-0.41675,22.89925000000001,
8106,8106,PSE,1966,,,-0.09883,23.21716666666667,
8107,8107,PSE,1967,,,-0.35017,22.965833333333336,
8108,8108,PSE,1968,,,-0.20142,23.11458333333333,
8109,8109,PSE,1969,,,0.1065,23.4225,
8110,8110,PSE,1970,,,0.15008,23.46608333333333,
8111,8111,PSE,1971,,,-0.1225,23.193500000000004,
8112,8112,PSE,1972,,,-0.33917,22.97683333333333,
8113,8113,PSE,1973,,,0.34667,23.662666666666667,
8114,8114,PSE,1974,,,0.07158,23.387583333333332,
8115,8115,PSE,1975,,,0.1245,23.440500000000004,
8116,8116,PSE,1976,,,0.0045,23.3205,
8117,8117,PSE,1977,,,0.0105,23.3265,
8118,8118,PSE,1978,,,0.17283,23.48883333333333,
8119,8119,PSE,1979,,,0.2565,23.5725,
8120,8120,PSE,1980,,,0.08583,23.40183333333333,
8121,8121,PSE,1981,,,0.14408,23.46008333333333,
8122,8122,PSE,1982,,,-0.28567,23.03033333333333,
8123,8123,PSE,1983,,,-0.09942,23.21658333333333,
8124,8124,PSE,1984,,,0.07533,23.39133333333333,
8125,8125,PSE,1985,,,0.40508,23.721083333333336,
8126,8126,PSE,1986,,,0.02058,23.33658333333333,
8127,8127,PSE,1987,,,0.03992,23.355916666666666,
8128,8128,PSE,1988,,,0.51358,23.829583333333336,
8129,8129,PSE,1989,,,0.20008,23.51608333333333,
8130,8130,PSE,1990,,1978248.0,0.34767,23.66366666666667,
8131,8131,PSE,1991,,2068845.0,0.12308,23.43908333333334,
8132,8132,PSE,1992,,2163591.0,-0.24992,23.06608333333333,
8133,8133,PSE,1993,,2262676.0,-0.098,23.218000000000004,
8134,8134,PSE,1994,,2366298.0,0.15717,23.47316666666667,
8135,8135,PSE,1995,,2474666.0,0.43117,23.74716666666667,
8136,8136,PSE,1996,,2587997.0,0.60233,23.91833333333333,
8137,8137,PSE,1997,0.14632675637110118,2706518.0,0.233,23.54900000000001,
8138,8138,PSE,1998,0.21659401102368103,2776568.0,0.95517,24.27116666666667,
8139,8139,PSE,1999,0.2278654459244405,2848431.0,0.76117,24.07716666666667,
8140,8140,PSE,2000,0.2710576756247876,2922153.0,0.544,23.86,
8141,8141,PSE,2001,0.4501511783370649,2997784.0,0.869,24.18499999999999,
8142,8142,PSE,2002,0.37559834205476866,3075373.0,0.65517,23.971166666666665,
8143,8143,PSE,2003,0.40564043576973335,3154969.0,0.47317,23.78916666666667,
8144,8144,PSE,2004,0.5766817049606596,3236626.0,0.42408,23.74008333333333,
8145,8145,PSE,2005,0.8260809855210042,3320396.0,0.43867,23.75466666666667,
8146,8146,PSE,2006,0.6652917770248016,3406334.0,0.30458,23.62058333333333,
8147,8147,PSE,2007,0.6652970843291851,3494496.0,0.76608,24.08208333333333,
8148,8148,PSE,2008,0.5709474939166255,3596688.0,0.84483,24.16083333333333,
8149,8149,PSE,2009,0.5645777747285546,3702218.0,0.57683,23.89283333333333,
8150,8150,PSE,2010,0.5340148335048498,3811102.0,1.47,24.785999999999998,
8151,8151,PSE,2011,0.5724068773234675,3927051.0,0.56125,23.87725,
8152,8152,PSE,2012,0.5436752715225798,4046901.0,0.58425,23.90025,
8153,8153,PSE,2013,0.5848546566427772,4169506.0,0.77613,24.092125000000006,
8154,8154,PYF,1960,0.4696705773861366,78076.0,0.24108,26.151416666666673,
8155,8155,PYF,1961,0.727011387432933,80703.0,0.13958,26.049916666666668,141095.854972615
8156,8156,PYF,1962,0.5698796188927807,83651.0,0.13425,26.044583333333332,161349.686210475
8157,8157,PYF,1963,0.760113776385642,86837.0,0.25658,26.166916666666665,157324.855898514
8158,8158,PYF,1964,0.7323259219810944,90132.0,0.0545,25.96483333333333,165361.683755565
8159,8159,PYF,1965,0.9026413236584686,93438.0,0.30208,26.212416666666666,209595.480359693
8160,8160,PYF,1966,1.2509924327006574,96732.0,0.50367,26.414000000000005,306989.367440574
8161,8161,PYF,1967,1.3930560137560108,100029.0,0.07975,25.99008333333333,299468.670869356
8162,8162,PYF,1968,1.4896987986768035,103386.0,0.01,25.920333333333332,358015.04983463
8163,8163,PYF,1969,1.5099431951112234,106857.0,0.807,26.71733333333333,367817.469615251
8164,8164,PYF,1970,1.7589121679714015,110495.0,0.577,26.487333333333336,415336.060760786
8165,8165,PYF,1971,1.988872656653224,114313.0,-0.10508,25.80525,447819.290673041
8166,8166,PYF,1972,1.8291750860254146,118279.0,0.566,26.47633333333333,413840.68795521295
8167,8167,PYF,1973,1.7082856582431594,122356.0,0.75783,26.668166666666664,434731.89585458604
8168,8168,PYF,1974,1.7104896984646523,126486.0,-0.00808,25.90225,484178.226353459
8169,8169,PYF,1975,1.6282929742227394,130619.0,0.14225,26.05258333333333,461975.76830480294
8170,8170,PYF,1976,1.9593908629441623,134748.0,0.16,26.070333333333334,482400.095689043
8171,8171,PYF,1977,1.9805349118562046,138864.0,0.48092,26.39125,471652.076814736
